id,fecha_entrega,fecha_ultima,fecha_penultima,fecha_antepenultima,kms_ultima,kms_penultima,kms_antepenultima,dias_para_5000
168,0000-00-00,2023-05-06,0000-00-00,0000-00-00,143423,0,0,1
169,2009-09-11,2016-04-28,0000-00-00,0000-00-00,56810,0,0,1
170,2009-09-02,2017-06-21,2016-07-29,0000-00-00,74135,67130,0,1
171,2009-09-02,2017-01-02,0000-00-00,0000-00-00,55214,0,0,0
172,0000-00-00,2015-03-05,2015-02-27,0000-00-00,100900,100892,0,0
173,0000-00-00,2023-01-11,0000-00-00,0000-00-00,100,0,0,0
174,0000-00-00,2018-04-11,2017-11-14,2017-04-21,168972,158607,148027,0
175,0000-00-00,2022-11-15,0000-00-00,0000-00-00,342208,0,0,0
176,0000-00-00,2015-04-16,2015-02-17,2015-01-07,114487,112528,111693,1
177,0000-00-00,2018-09-13,2018-07-14,2018-04-20,187763,186346,183775,1
178,0000-00-00,2022-07-28,2022-04-13,2022-01-05,160000,155000,150520,1
179,2008-12-27,2019-12-05,0000-00-00,0000-00-00,235371,0,0,1
180,0000-00-00,2015-03-04,0000-00-00,0000-00-00,81576,0,0,1
181,2009-01-09,2015-12-17,0000-00-00,0000-00-00,74915,0,0,0
182,2009-01-06,2015-12-23,2015-09-22,2015-06-26,155753,149595,144774,1
183,2009-01-06,2017-03-11,0000-00-00,0000-00-00,77852,0,0,0
184,0000-00-00,2018-12-18,0000-00-00,0000-00-00,42200,0,0,0
185,0000-00-00,2015-12-28,2015-08-24,2015-08-04,52468,51050,51041,0
186,2009-01-16,2018-03-13,2018-03-09,2018-02-14,170001,168435,167534,1
187,0000-00-00,2020-01-10,2019-02-27,2017-03-30,81000,47500,46200,0
188,0000-00-00,2015-03-24,0000-00-00,0000-00-00,63476,0,0,0
189,2009-01-30,2018-06-27,2015-01-24,0000-00-00,158199,111563,0,1
190,2009-01-29,2020-09-21,2017-03-18,2016-08-19,103148,69031,65320,0
191,2009-01-30,2016-08-17,0000-00-00,0000-00-00,250336,0,0,0
192,0000-00-00,2023-02-23,0000-00-00,0000-00-00,1000,0,0,0
193,2008-09-23,2018-03-12,0000-00-00,0000-00-00,40000,0,0,0
194,2009-03-31,2023-03-18,2022-09-12,0000-00-00,4132500,4132499,0,0
195,2009-04-04,2022-01-24,2021-08-20,2021-07-08,67317,66220,61852,0
196,2009-04-06,2016-10-06,2016-09-29,2016-09-22,78670,76678,76272,0
197,2009-04-04,2015-08-04,0000-00-00,0000-00-00,94321,0,0,0
198,0000-00-00,2015-11-11,0000-00-00,0000-00-00,62291,0,0,1
199,2009-04-14,2015-09-22,2015-04-15,0000-00-00,67775,62885,0,0
200,0000-00-00,2019-07-29,2016-08-05,0000-00-00,71271,30000,0,0
201,2009-02-19,2016-05-07,2015-12-19,2015-12-09,88712,86868,85658,1
202,2009-03-07,2019-10-29,2019-05-11,2018-09-11,187552,182000,171639,0
203,0000-00-00,2017-02-02,0000-00-00,0000-00-00,238070,0,0,0
204,2009-03-24,2015-01-05,0000-00-00,0000-00-00,73233,0,0,1
205,2009-03-20,2015-11-30,0000-00-00,0000-00-00,47107,0,0,1
206,0000-00-00,2023-08-25,2016-09-16,2016-04-07,125413,82101,81452,0
207,0000-00-00,2023-01-20,0000-00-00,0000-00-00,70812,0,0,1
208,0000-00-00,2019-10-01,0000-00-00,0000-00-00,125000,0,0,1
209,0000-00-00,2016-04-25,2015-10-19,2015-09-29,73375,70322,70131,1
210,2009-06-27,2018-07-26,2018-06-29,0000-00-00,63256,62962,0,0
211,2009-07-02,2017-07-29,0000-00-00,0000-00-00,84970,0,0,0
212,2009-07-09,2017-10-31,2017-10-27,0000-00-00,119855,119667,0,0
213,0000-00-00,2022-04-20,0000-00-00,0000-00-00,131777,0,0,1
214,2009-07-11,2015-09-23,0000-00-00,0000-00-00,134385,0,0,1
215,0000-00-00,2018-11-06,0000-00-00,0000-00-00,140500,0,0,0
216,2009-07-08,2018-02-22,0000-00-00,0000-00-00,125182,0,0,1
217,0000-00-00,2017-11-09,0000-00-00,0000-00-00,92432,0,0,0
218,0000-00-00,2015-02-27,0000-00-00,0000-00-00,84464,0,0,1
219,2009-08-12,2016-07-22,0000-00-00,0000-00-00,52552,0,0,1
220,2009-09-10,2018-06-14,2018-03-12,2017-08-28,107435,102000,91453,0
221,2009-09-19,2017-05-18,2016-06-14,2015-12-22,69823,59144,53415,0
222,2009-08-08,2017-04-26,2017-04-05,2016-12-26,73102,72013,66978,0
223,0000-00-00,2017-08-30,2016-04-29,2016-04-20,94955,94954,94924,0
224,0000-00-00,2015-08-31,0000-00-00,0000-00-00,93776,0,0,0
225,0000-00-00,2021-11-10,2021-05-13,2020-01-24,204632,210680,199341,0
226,0000-00-00,2018-06-21,0000-00-00,0000-00-00,95286,0,0,0
227,0000-00-00,2019-10-07,0000-00-00,0000-00-00,126000,0,0,0
228,0000-00-00,2015-03-03,0000-00-00,0000-00-00,94048,0,0,0
229,0000-00-00,2018-09-12,0000-00-00,0000-00-00,47652,0,0,1
230,0000-00-00,2021-04-28,2020-02-27,0000-00-00,105666,102558,0,1
231,0000-00-00,2019-04-29,2017-12-19,2017-06-06,52857,35166,29949,1
232,0000-00-00,2016-12-09,2016-07-29,2016-06-16,26304,20933,18819,1
233,0000-00-00,2019-05-20,0000-00-00,0000-00-00,34752,0,0,1
234,0000-00-00,2016-12-27,0000-00-00,0000-00-00,10733,0,0,1
235,0000-00-00,2019-05-24,2018-12-14,2018-07-31,40842,35692,30278,1
236,0000-00-00,2023-09-06,2023-06-13,2021-11-24,103874,103330,103329,0
237,0000-00-00,2019-11-09,0000-00-00,0000-00-00,53814,0,0,0
238,0000-00-00,2023-08-03,2023-06-07,2023-03-23,62209,57961,48941,0
239,0000-00-00,2023-01-27,2023-01-24,2021-04-13,50004,49780,10063,0
240,0000-00-00,2023-05-20,0000-00-00,0000-00-00,35314,0,0,0
241,0000-00-00,2023-01-03,0000-00-00,0000-00-00,68878,0,0,1
242,0000-00-00,2021-03-25,2021-01-27,0000-00-00,121377,120658,0,1
243,0000-00-00,2016-02-06,0000-00-00,0000-00-00,60960,0,0,0
244,0000-00-00,2018-11-09,2017-12-19,0000-00-00,77229,73050,0,1
245,0000-00-00,2020-03-05,2019-05-09,2019-03-13,241644,219111,214135,1
246,0000-00-00,2021-03-26,2021-03-09,0000-00-00,72590,72281,0,0
247,0000-00-00,2017-12-30,0000-00-00,0000-00-00,69106,0,0,0
248,0000-00-00,2019-10-23,2018-12-17,2016-12-06,94740,85675,54833,1
249,0000-00-00,2018-08-24,2018-05-29,2018-04-02,80114,76959,73626,0
250,0000-00-00,2017-03-08,2016-07-25,2016-01-25,34856,22649,15240,0
251,0000-00-00,2023-04-05,2023-02-27,2023-02-23,73645,73257,73256,0
252,0000-00-00,2023-04-21,2022-11-11,2022-10-15,56207,51676,50945,0
253,0000-00-00,2020-01-28,0000-00-00,0000-00-00,544,0,0,0
254,2009-01-10,2015-05-12,0000-00-00,0000-00-00,175394,0,0,1
255,2009-05-16,2015-02-23,0000-00-00,0000-00-00,49588,0,0,0
256,2009-05-02,2015-10-27,0000-00-00,0000-00-00,34207,0,0,1
257,0000-00-00,2022-10-19,0000-00-00,0000-00-00,107761,0,0,0
258,0000-00-00,2022-05-11,0000-00-00,0000-00-00,134766,0,0,0
259,2009-05-23,2015-12-21,2015-07-22,0000-00-00,112199,102969,0,1
260,0000-00-00,2019-04-10,0000-00-00,0000-00-00,83473,0,0,1
261,2009-05-23,2019-05-31,2017-11-20,2017-06-16,320358,306209,292260,0
262,2009-06-03,2022-10-25,2022-02-05,2021-07-06,145850,144580,143097,0
263,2009-06-03,2016-11-22,0000-00-00,0000-00-00,88700,0,0,0
264,2009-06-06,2016-03-14,2015-07-09,0000-00-00,63248,58734,0,0
265,2009-09-12,2018-07-25,2016-07-27,0000-00-00,103063,82655,0,1
266,2009-10-01,2023-06-29,2023-01-30,2022-06-01,156003,152856,147481,1
267,2009-10-14,2016-10-13,2016-10-10,0000-00-00,119884,119830,0,1
268,2009-10-22,2016-10-07,2016-10-05,2015-06-03,107808,107711,89719,1
269,2009-10-28,2018-02-05,2018-02-02,2017-07-15,99155,99126,93170,0
270,0000-00-00,2019-03-06,2019-02-23,2015-08-29,95653,95437,53980,0
271,2009-11-13,2023-05-23,2019-10-10,0000-00-00,141037,141036,0,0
272,2009-12-07,2015-02-10,0000-00-00,0000-00-00,89000,0,0,0
273,2009-12-01,2015-11-26,0000-00-00,0000-00-00,54480,0,0,1
274,0000-00-00,2015-05-08,0000-00-00,0000-00-00,88930,0,0,1
275,0000-00-00,2019-06-29,2018-11-10,2018-03-10,89232,86661,84048,0
276,2009-12-11,2017-03-04,2016-08-09,0000-00-00,96384,88926,0,1
277,0000-00-00,2022-11-08,0000-00-00,0000-00-00,52001,0,0,1
278,2009-12-17,2018-07-06,2017-12-21,2017-09-02,93230,87939,86250,0
279,2010-01-05,2016-01-29,2015-09-17,0000-00-00,81803,78952,0,0
280,0000-00-00,2021-10-27,0000-00-00,0000-00-00,122257,0,0,0
281,2009-12-30,2019-01-15,2018-04-05,2015-03-25,304083,296454,219676,1
282,0000-00-00,2015-09-16,0000-00-00,0000-00-00,75000,0,0,1
283,0000-00-00,2016-04-18,2015-11-21,0000-00-00,55820,51413,0,0
284,2010-02-04,2016-11-17,0000-00-00,0000-00-00,60831,0,0,1
285,2010-04-14,2017-02-21,2016-08-19,2015-10-01,55722,51938,45547,0
286,2010-04-09,2015-01-24,0000-00-00,0000-00-00,84468,0,0,0
287,2010-03-09,2015-10-15,2015-08-21,0000-00-00,40772,35420,0,1
288,2010-04-09,2015-03-26,0000-00-00,0000-00-00,75056,0,0,1
289,2010-08-21,2016-11-11,2015-07-30,0000-00-00,33957,24860,0,1
290,2010-08-17,2015-05-25,0000-00-00,0000-00-00,82661,0,0,0
291,0000-00-00,2017-11-07,0000-00-00,0000-00-00,71025,0,0,0
292,2010-01-16,2016-08-17,2015-05-08,0000-00-00,105205,95595,0,1
293,0000-00-00,2018-02-08,0000-00-00,0000-00-00,55533,0,0,0
294,0000-00-00,2017-04-19,2016-11-16,2016-07-11,70979,66908,64953,1
295,0000-00-00,2017-11-27,2017-10-03,2017-06-01,90583,88869,87423,1
296,0000-00-00,2015-04-17,0000-00-00,0000-00-00,69197,0,0,1
297,2013-04-01,2017-06-08,2016-06-02,2015-11-04,56518,41840,33940,1
298,2016-11-15,2016-11-23,0000-00-00,0000-00-00,1,0,0,1
299,2017-02-22,2022-10-12,2021-05-10,2021-04-19,146279,102654,101263,0
300,2017-05-26,2023-10-07,2023-06-06,2022-11-17,59830,50810,50809,0
301,0000-00-00,2016-01-28,0000-00-00,0000-00-00,686799,0,0,0
302,0000-00-00,2017-06-03,0000-00-00,0000-00-00,146706,0,0,0
303,0000-00-00,2015-11-30,0000-00-00,0000-00-00,170051,0,0,0
304,0000-00-00,2016-12-05,0000-00-00,0000-00-00,96478,0,0,0
305,0000-00-00,2021-11-23,0000-00-00,0000-00-00,571996,0,0,1
306,0000-00-00,2017-06-08,0000-00-00,0000-00-00,169000,0,0,1
307,0000-00-00,2016-07-21,0000-00-00,0000-00-00,98655,0,0,1
308,0000-00-00,2016-10-14,0000-00-00,0000-00-00,250039,0,0,0
309,0000-00-00,2019-10-07,2019-09-23,2017-09-05,243501,243500,220391,1
310,0000-00-00,2021-10-15,2021-03-04,2020-11-19,173296,165266,161803,0
311,0000-00-00,2016-11-02,2016-07-06,2016-05-03,87569,84037,81821,0
312,0000-00-00,2015-10-06,0000-00-00,0000-00-00,89921,0,0,0
313,0000-00-00,2015-07-04,0000-00-00,0000-00-00,77544,0,0,1
314,0000-00-00,2020-03-12,0000-00-00,0000-00-00,170867,0,0,0
315,0000-00-00,2016-11-25,2015-05-12,0000-00-00,118789,118788,0,1
316,0000-00-00,2019-09-13,0000-00-00,0000-00-00,68021,0,0,0
317,0000-00-00,2016-08-02,0000-00-00,0000-00-00,231557,0,0,0
318,0000-00-00,2016-04-30,0000-00-00,0000-00-00,110028,0,0,1
319,0000-00-00,2019-01-10,0000-00-00,0000-00-00,111660,0,0,0
320,0000-00-00,2018-06-08,0000-00-00,0000-00-00,119148,0,0,0
321,0000-00-00,2015-01-07,0000-00-00,0000-00-00,41635,0,0,1
322,0000-00-00,2019-05-30,2018-06-21,2016-06-17,59185,56368,47624,0
323,0000-00-00,2015-06-12,0000-00-00,0000-00-00,93128,0,0,0
324,0000-00-00,2017-01-10,2016-12-26,2016-11-01,95334,95333,95322,1
325,0000-00-00,2015-05-30,0000-00-00,0000-00-00,62443,0,0,0
326,0000-00-00,2021-11-12,2021-10-16,0000-00-00,222827,221992,0,1
327,0000-00-00,2015-05-09,0000-00-00,0000-00-00,179160,0,0,0
328,0000-00-00,2015-02-09,0000-00-00,0000-00-00,59197,0,0,1
329,0000-00-00,2022-04-07,2021-12-13,2021-09-30,167589,157842,154295,0
330,0000-00-00,2022-01-03,2018-10-17,0000-00-00,108074,91955,0,1
331,0000-00-00,2015-07-16,0000-00-00,0000-00-00,80464,0,0,0
332,0000-00-00,2015-10-20,0000-00-00,0000-00-00,27144,0,0,0
333,0000-00-00,2022-04-04,0000-00-00,0000-00-00,86549,0,0,1
334,0000-00-00,2017-03-28,2015-09-11,0000-00-00,107117,98618,0,0
335,0000-00-00,2015-11-20,0000-00-00,0000-00-00,69264,0,0,0
336,0000-00-00,2016-11-12,0000-00-00,0000-00-00,105036,0,0,0
337,0000-00-00,2016-04-26,0000-00-00,0000-00-00,72530,0,0,0
338,0000-00-00,2016-12-21,0000-00-00,0000-00-00,111529,0,0,0
339,0000-00-00,2017-08-10,2017-06-21,0000-00-00,127431,127430,0,1
340,0000-00-00,2015-12-21,0000-00-00,0000-00-00,46837,0,0,1
341,0000-00-00,2016-11-09,2016-09-05,2016-07-15,62574,61340,60229,0
342,2007-10-26,2018-02-16,0000-00-00,0000-00-00,78431,0,0,0
343,0000-00-00,2017-08-18,2017-06-10,2017-05-08,89694,85200,83734,1
344,0000-00-00,2018-01-03,0000-00-00,0000-00-00,146935,0,0,0
345,0000-00-00,2022-08-25,2017-01-19,0000-00-00,183028,163028,0,1
346,0000-00-00,2015-03-07,0000-00-00,0000-00-00,217707,0,0,1
347,0000-00-00,2017-01-13,2016-06-27,2016-04-21,97113,97112,97099,1
348,0000-00-00,2016-07-28,0000-00-00,0000-00-00,2229796,0,0,0
349,0000-00-00,2020-01-17,0000-00-00,0000-00-00,102495,0,0,0
350,0000-00-00,2015-12-16,2015-10-06,2015-09-23,69812,68414,68336,0
351,0000-00-00,2015-10-15,2015-08-12,2015-05-29,74660,73065,71573,0
352,2008-02-09,2019-03-12,0000-00-00,0000-00-00,239636,0,0,0
